	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_26_22	Musq_28_22	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_05_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9488	0.9739	0.9913	0.9915	0.9837	0.9857	0.9776	0.99	0.9911	0.989	0.8444	0.991	0.9841	0.9928	0.8084	0.4248	0.4637	0.0	0.3368	0.5717	0.5989	0.6498	0.7046	0.6797	0.6962	0.8074	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6192	0.8189	0.5267	0.6019	0.7661	0.7563	0.7152	0.6075	0.6597	0.537	0.6865	0.9897	0.9805	0.9845	0.9908	0.7386	0.9796	0.9804	0.9936	0.7384	0.9813	0.9886	0.9902	0.9892	0.9915
Musq_07_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9507	0.9719	0.9876	0.9876	0.9845	0.9866	0.9789	0.9861	0.9871	0.9851	0.7927	0.9868	0.9853	0.9885	0.6991	0.4193	0.5618	0.3368	0.0	0.4306	0.4596	0.4263	0.5738	0.4749	0.4879	0.5848	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7564	0.602	0.5978	0.4415	0.54	0.5303	0.4891	0.4395	0.4411	0.4511	0.4697	0.9857	0.9817	0.9849	0.987	0.758	0.9809	0.9817	0.9939	0.7271	0.9805	0.9848	0.9863	0.9854	0.9876
Musq_09_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9175	0.9657	0.9816	0.9819	0.9738	0.9547	0.9593	0.9805	0.9816	0.981	0.787	0.9829	0.9755	0.9846	0.671	0.7703	0.8945	0.5717	0.4306	0.0	0.4438	0.4156	0.6172	0.425	0.3931	0.501	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6471	0.3498	0.4813	0.3568	0.2654	0.3791	0.2153	0.1357	0.222	0.1679	0.1693	0.9536	0.9484	0.9836	0.9813	0.7292	0.9531	0.9483	0.9927	0.7215	0.9791	0.9792	0.9807	0.9798	0.9821
Musq_11_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7227	0.77	0.7875	0.7876	0.7771	0.7573	0.7648	0.7859	0.7872	0.7086	0.5925	0.787	0.7801	0.7116	0.4292	0.7155	0.7873	0.5989	0.4596	0.4438	0.0	0.2182	0.3491	0.2529	0.3952	0.3988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6173	0.5755	0.2752	0.4352	0.4465	0.3473	0.4373	0.3834	0.3606	0.4932	0.4727	0.6668	0.8128	0.9821	0.9141	0.5239	0.7607	0.7529	0.9937	0.6066	0.9784	0.8025	0.7427	0.8273	0.6789
Musq_13_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7418	0.7898	0.8036	0.8037	0.8019	0.8044	0.7968	0.7752	0.803	0.6671	0.6086	0.8028	0.8031	0.7022	0.4599	0.7187	0.8632	0.6498	0.4263	0.4156	0.2182	0.0	0.3411	0.1154	0.2438	0.3627	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5987	0.5348	0.3695	0.4074	0.3326	0.2762	0.3651	0.296	0.2471	0.4361	0.4343	0.6709	0.845	0.9846	0.915	0.6006	0.7996	0.8002	0.9944	0.607	0.9821	0.8202	0.8037	0.827	0.7391
Musq_15_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4809	0.569	0.5862	0.5863	0.5761	0.5609	0.5633	0.5986	0.5858	0.5074	0.3914	0.5857	0.5789	0.5112	0.2818	0.6746	0.8028	0.7046	0.5738	0.6172	0.3491	0.3411	0.0	0.3653	0.3353	0.4144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7507	0.6194	0.4583	0.607	0.5294	0.4392	0.5696	0.5558	0.5326	0.6644	0.6362	0.7061	0.8184	0.9842	0.9145	0.6421	0.5623	0.5605	0.9937	0.6796	0.9798	0.8351	0.7673	0.826	0.6666
Musq_17_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7421	0.7688	0.807	0.8073	0.8051	0.8074	0.8006	0.7758	0.8066	0.6884	0.6108	0.782	0.8064	0.7056	0.4304	0.7448	0.9002	0.6797	0.4749	0.425	0.2529	0.1154	0.3653	0.0	0.2559	0.3052	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6316	0.4979	0.3579	0.3679	0.3041	0.2151	0.3042	0.3051	0.2737	0.4454	0.4433	0.6614	0.8434	0.984	0.9152	0.6202	0.8035	0.8041	0.9941	0.6071	0.9817	0.8031	0.7912	0.8277	0.7432
Musq_21_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7685	0.8589	0.8761	0.8761	0.8707	0.8731	0.8656	0.8043	0.8754	0.7628	0.681	0.8753	0.8718	0.7749	0.4676	0.6897	0.8412	0.6962	0.4879	0.3931	0.3952	0.2438	0.3353	0.2559	0.0	0.4137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.711	0.4259	0.529	0.4962	0.2526	0.2444	0.325	0.2787	0.258	0.421	0.4145	0.7641	0.8692	0.9845	0.9148	0.7652	0.8686	0.8692	0.9937	0.6641	0.98	0.8201	0.8758	0.8747	0.8118
Musq_23_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7086	0.712	0.6972	0.7209	0.7551	0.7446	0.7409	0.7632	0.7623	0.7624	0.503	0.723	0.7564	0.7659	0.3708	0.6445	0.9077	0.8074	0.5848	0.501	0.3988	0.3627	0.4144	0.3052	0.4137	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8319	0.3428	0.4822	0.3468	0.4412	0.2716	0.3898	0.5082	0.4875	0.5412	0.5167	0.6096	0.7566	0.9185	0.8487	0.6209	0.6768	0.6777	0.9273	0.6213	0.9137	0.8452	0.7038	0.7605	0.7034
Musq_19_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.4699	0.6734	0.8064	0.9073	0.9193	0.9217	0.9205	0.9216	0.9205	0.9225	0.9134	0.7463	0.9685	0.6328	0.6852	0.7596	0.5431	0.3379	0.4873	0.4719	0.4749	0.4805	0.3091	0.3793	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_21_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4699	0.0	0.3967	0.4553	0.542	0.6277	0.6499	0.683	0.6303	0.6821	0.6233	0.6189	0.4216	0.7768	0.3735	0.5287	0.7228	0.3748	0.4579	0.3303	0.2668	0.2917	0.3628	0.4412	0.5053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_23_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6734	0.3967	0.0	0.4612	0.5281	0.5558	0.7011	0.7949	0.5388	0.6855	0.7229	0.4422	0.425	0.9003	0.3089	0.6417	0.841	0.3839	0.6864	0.4882	0.449	0.4918	0.6185	0.6603	0.6956	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_25_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8064	0.4553	0.4612	0.0	0.4524	0.6323	0.6599	0.6645	0.6163	0.6934	0.6616	0.6449	0.6106	0.7401	0.4896	0.595	0.9178	0.775	0.8324	0.7124	0.6518	0.6047	0.7018	0.8125	0.8502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_27_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9073	0.542	0.5281	0.4524	0.0	0.4287	0.4993	0.5607	0.4123	0.5487	0.4955	0.5485	0.4485	0.5739	0.5546	0.7244	0.9191	0.7202	0.8309	0.7023	0.6654	0.7326	0.8186	0.8271	0.9302	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_29_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9193	0.6277	0.5558	0.6323	0.4287	0.0	0.3472	0.5859	0.334	0.5592	0.3366	0.2834	0.2955	0.65	0.5741	0.8371	0.9366	0.6045	0.8536	0.7273	0.6735	0.8603	0.8283	0.8997	0.9357	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_31_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9217	0.6499	0.7011	0.6599	0.4993	0.3472	0.0	0.6027	0.4837	0.5598	0.3927	0.5092	0.4601	0.69	0.6713	0.8398	0.9381	0.7453	0.8587	0.7332	0.6932	0.8579	0.8309	0.9032	0.9381	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_1_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9205	0.683	0.7949	0.6645	0.5607	0.5859	0.6027	0.0	0.536	0.6346	0.5293	0.7581	0.586	0.6269	0.8155	0.8347	0.9247	0.8264	0.831	0.8265	0.7769	0.7823	0.7911	0.8638	0.9318	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_2_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9216	0.6303	0.5388	0.6163	0.4123	0.334	0.4837	0.536	0.0	0.5254	0.4962	0.4612	0.3032	0.5188	0.6189	0.836	0.9365	0.5827	0.851	0.7243	0.6664	0.8543	0.8352	0.8985	0.9367	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_3_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9205	0.6821	0.6855	0.6934	0.5487	0.5592	0.5598	0.6346	0.5254	0.0	0.5722	0.6463	0.5516	0.7481	0.7028	0.8411	0.9317	0.7224	0.8404	0.7264	0.6734	0.8482	0.8277	0.8864	0.9328	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_3_1_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9225	0.6233	0.7229	0.6616	0.4955	0.3366	0.3927	0.5293	0.4962	0.5722	0.0	0.4824	0.495	0.6693	0.7018	0.8373	0.931	0.7567	0.8351	0.7536	0.7068	0.744	0.8126	0.8676	0.934	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_3_3_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9134	0.6189	0.4422	0.6449	0.5485	0.2834	0.5092	0.7581	0.4612	0.6463	0.4824	0.0	0.4262	0.8231	0.4884	0.7523	0.9389	0.5506	0.8624	0.7165	0.6889	0.7602	0.8426	0.8508	0.9398	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_3_2_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7463	0.4216	0.425	0.6106	0.4485	0.2955	0.4601	0.586	0.3032	0.5516	0.495	0.4262	0.0	0.6665	0.4308	0.7434	0.7774	0.3809	0.6677	0.5415	0.4853	0.6674	0.6408	0.7177	0.752	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2A_12_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9685	0.7768	0.9003	0.7401	0.5739	0.65	0.69	0.6269	0.5188	0.7481	0.6693	0.8231	0.6665	0.0	0.9219	0.9123	0.9632	0.9479	0.9011	0.9231	0.8853	0.9175	0.8968	0.9147	0.9356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2A_10_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6328	0.3735	0.3089	0.4896	0.5546	0.5741	0.6713	0.8155	0.6189	0.7028	0.7018	0.4884	0.4308	0.9219	0.0	0.4069	0.7171	0.3968	0.6453	0.4661	0.3855	0.4438	0.4945	0.6199	0.6816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2A_1_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6852	0.5287	0.6417	0.595	0.7244	0.8371	0.8398	0.8347	0.836	0.8411	0.8373	0.7523	0.7434	0.9123	0.4069	0.0	0.4374	0.623	0.5431	0.4701	0.5011	0.3996	0.4528	0.5515	0.51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_01_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7596	0.7228	0.841	0.9178	0.9191	0.9366	0.9381	0.9247	0.9365	0.9317	0.931	0.9389	0.7774	0.9632	0.7171	0.4374	0.0	0.6184	0.5266	0.5127	0.6089	0.599	0.5719	0.5933	0.5178	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_03_24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5431	0.3748	0.3839	0.775	0.7202	0.6045	0.7453	0.8264	0.5827	0.7224	0.7567	0.5506	0.3809	0.9479	0.3968	0.623	0.6184	0.0	0.4028	0.2645	0.2266	0.4042	0.4005	0.4624	0.4881	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
